,sentiment,text
414,-1.0,just dropped my son off at his 8th grade dance  when did he get sooooo big  
415,-1.0, i m with you  had a jelly babies incident earlier  neither big nor clever 
416,-1.0, your welcome  had a great day too  my arms are burning though fail    
417,-1.0,just got hit in the head hard by my sister she threw a starburst at me 
418,-1.0,just killed my phone  water damage     i hope when the battery drys it is okay 
419,-1.0,my poor baby is still super sick  he s having chills too  it s scary   
420,-1.0,traffic at the border is a killer       looks like this will be an hour wait 
421,-1.0,how on earth is windsor  amp  newton s  burnt sienna ink  so dam orange   
422,-1.0,see to be the pied piper of all things that can poop on you while in motion 
423,-1.0, i can t believe my fave   honey bunches of oats   isn t on that list   
424,-1.0,hopped over to a bird to say hello but every time i got near it just flew off 
425,-1.0, i have no clue  they were a gift originally   a high    had mated too   
426,-1.0, idk  i ve been here  where were you  ps  totally forgot about football 
427,-1.0,back home  heading foo bed right now  gotta work in about hours or sumthin  
428,-1.0,i m bored  mother i d appreciate if you let me go to the next door party 
429,-1.0,  no  erika was too sick  and i didn t want to go alone   how did you do 
430,-1.0,driving to my make shift birthday party  not too excited about it anymore  
431,-1.0,to the middle of my frustrated fearssssssssssssssssssssss   im so boredd 
432,-1.0,wishing the rest of my friends knew how to use twitter   i have no followers 
433,-1.0, hehe they talked little bit about bb9  and mainly about the other series 
434,-1.0, i don t see daily  i see you  quick  stacy and a few ohters  but no daily 
435,-1.0, tattoos for me    hhmmmmm     i dont think im brave enough  lol  it ll hurt 
436,-1.0, i have a graduation party to attend    i cant  but i wanted to go so badly 
437,-1.0,at the mall   i dont get to look for anything tho   my moms buying rugs
438,-1.0, kram  let me take a wild guess and say you wanted to see drag me to hell  
439,-1.0,susan boyle lost  on a brighter note   i just bought a ping pong table 
440,-1.0,susan boyle came in 2nd on britain s got talent    i was hoping she would win 
441,-1.0, i d be happy to be your date  but i m afraid the atlantic ocean protested   
442,-1.0,f ckkkk i forgot i definitely wanted to watch the game tonight ima miss it  
443,-1.0,why is it always sooo cold in maine    it feels like i am going to die ughh
444,-1.0,the weather is amazing right now  hail storm  i have a killer headache though 
445,-1.0,  yah that sucks   i m so broke right now  the recession is real  haaaa   
446,-1.0,aww sister time  finally patty comes  savannah stole my princess necklace 
447,-1.0, sometimes i dont feel like it either and im dont always follow thru    
448,-1.0,http   twitpic com 6amxp   phillies game  very very top  i m scared of heights 
449,-1.0, with the rents  and i am the designated river   going home in an hour or so 
450,-1.0,sometimes it sucks to be right   well done chelsea though  pleased for guus
451,-1.0,ima try and sleep after family guy  will prob fail again like last night 
452,-1.0,sooo ready for this movie  i must be a bad date b c he always rejects me 
453,-1.0,damn  my mood ring is getting that browny hue in the middle again  ahh  
454,-1.0, it is such a pity the exchange rate has rocketed     now was    last year 
455,-1.0,wish i could go to try and meet jls again tomorrow  oh well  another time 
456,-1.0, hope you are all having a lovely time off but miss hearing from you all 
457,-1.0, aw  i wanted to go on the simpsons ride when i was in orlando    never got to 
458,-1.0, on average mine s 300kb s  gt    why is the broadband in the uk so shit  
459,-1.0,wats gd twitter   istill cant believe diversity won bgt flawless shoulda won 
460,-1.0,is in some serious pain  being a girl sucks sometimes    ouch            
461,-1.0,summer time isn t here  but here s my take on summer  http   bit ly 19h05j
462,-1.0, wow never heard the script on the radio b4  they should be more famous   
463,-1.0,my first try on omegle and i m talking to the most boring man in the world 
464,-1.0,i m afraid sonia sotomayor might need to make a decision while menstruating  
465,-1.0,why are there only hours in a day  its so inconvenient when thats not enough 
466,-1.0, you never burn  you tan which is poop cos you make the rest of us look albino 
467,-1.0,everyone s heading down for fails  lols  amp  ugc   poor showcase    wordcamp
468,-1.0,ouchies  there s something in my finger but i can t see it  it s so sore 
469,-1.0, i know  i miss her tweets  just have to be patient  she ll tweet soon 
470,-1.0,smh twitter is pissin me offf its not lettin me put my new default pic up 
471,-1.0,i got sand everywhere and am in the worst mood ever  i hate feeling this way
472,-1.0, i dont even like the movie  l the evil fish person or w e it is scared me 
473,-1.0,there s this album that i really wanna buy  but it comes out in like a month 
474,-1.0,sat out in the sun for an hour    nope  part of me is still light as a ghost  
475,-1.0,just want to rest   eating then going to wal mart for the third time today 
476,-1.0,i was tempted  but they re size track spikes   http   twitpic com 6ao8h
477,-1.0,i completely forgot to say goodbye to my cousin godfather and i feel so bad 
478,-1.0,i m having problems with my internet connections    it s very slow     
479,-1.0,for some reason i find it hardest to watch rose mcgowan s death in scream 
480,-1.0, can your biggest fan pls get a tee       i mean   what s a girl gotta do  
481,-1.0, yeh that one is but its another one seriously i think my house is infested   
482,-1.0,britain s got talent was well goood  x wanted shaun smith to win though    xx
483,-1.0,i want to go running right now sooooo bad but i have to save it for tomorrow  
484,-1.0, but the day is young   sadly  i fear your early prediction will stand 
485,-1.0,http   twitpic com 6aocy   i wish i could afford the yellow toooo     lol
486,-1.0,the spring scoot was fun  though the misfit toys had a pretty poor showing 
487,-1.0, i can t even listen to the cell cast now  it s bumming me out even more  
488,-1.0,i m watching the end of the day of the dead remake  so bad it s not even good  
489,-1.0,just watched bride wars  i cried  i think i cry in like nearly every film
490,-1.0, i am all set  i couldn t get  up this morning my legs weren t cooperating 
491,-1.0,adding my small skillet to the  quot destroyed by roommates quot  list 
492,-1.0, i can t bielive your hanging out with someone who made your ex cheat on you  
493,-1.0,omgggg i want to walk out of sony style with my shell colored vaio cs  
494,-1.0,spent soo much on shipping today  everything just keeps going up and up 
495,-1.0,first day of work   rockin   flat tire on the way home  not so rockin      
496,-1.0, hey if things go well  in july  only if my sis gets her bloody visa   
497,-1.0,last day of  quot hollywont  quot  great crew  great actors  a great film  
498,-1.0,dos caminos with the girls and leslie s brother  her real last supper  
499,-1.0,my little sister graduates tomorrow  damn time flies and she s growin up  
500,-1.0,looking at the pacific ocean  central coast california is flat  no waves 
501,-1.0, u  but still clueless w these things  javascript    dayum  i m a dunce  
502,-1.0, oh definitely  he wont write any with any other character now     shame 
503,-1.0,http   bit ly rwlct    hmm  pre actually sounding a little bit disappointing 
504,-1.0, hey girl  hope u re havin a great weekend  it s real ugh here in la today 
505,-1.0,    awww bad news on missing out on the sun      the pic didn t work     x
506,-1.0, at 2nd break of  at venetian deep stack   had  just before the break    
507,-1.0,rtwt   susan boyle loses on british talent tv show http   bit ly xdlzb 
508,-1.0,seems to have made a new friend   taught her to spin   i ll miss this place   
509,-1.0,   looks like i won t be going to houston tonight  licka sto  heah i come 
510,-1.0,finally got guitar hero  metallica  but i might be too exhausted to play 
511,-1.0,need to relax but have to do my billy blanks tae bo workout dvd thingy 
512,-1.0, afraid not  only got in 9km  this week  i ll try and do better        
513,-1.0,therefore my card  quot     could be at risk for unauthorized use  quot  fml  
514,-1.0, spn oh  i meant like the folks from oz  etc  i miss the rest of  em    
515,-1.0, guy so sorry to hear about ur dad s heart   will they relist him for another 
516,-1.0, haha me too  except this week  i have finals    i gotta study sooo hard  xp
517,-1.0,well i hope everyones happy   looks like you got what you wanted  fin  
518,-1.0,not a single cat adoption in weeks now  who wants to adopt a loving cat 
519,-1.0,my life is empty without success on football manager  i need a new calling 
520,-1.0,in the er  waiting xray results  may have a sprained ankle   poor me   
521,-1.0,my yard is full of friends  cold beer  and dogs  i wish i wasn t sick  
522,-1.0, gasp  ur a meanie   just cuz i don t need huge cookies like yours   fatty  lol
523,-1.0,   it should b i still shed tearz al the time  and i miss u and ur smile
524,-1.0,graham greene    the lawless roads  amp  the power and the glory   my day 
525,-1.0, haha   i need some new friends   my friends here suck   and i cant dance 
526,-1.0,  was at botcon today   aw damn  i should have asked  to get me an autograph  
527,-1.0,um went swimmimg in deggress water today  and to top it all of im bored as hell
528,-1.0, yes  me too  i m not seeing half of the tweets  maybe this is the issue  
529,-1.0,plane to little rock is here   just waiting to board   bye bye wert coast 
530,-1.0,fwd  i guess nothing really twitter able has really happened to me lately  
531,-1.0,i ve done ten videos today    none of which make much sense to anyone but me  
532,-1.0,  enigma   trying to get  to talk to me    she s dodging me or sumat    
