,text,sentiment
296,   social networking and location based service trends comprise a significant share of the internet traffic today and are appealing to mid users  ,0.0
297,the estimated annual value of the frame agreement is about eur 50mn  ,0.0
298,gs engineering will install the valves at a liquefied natural gas lng plant it has built for uae lng extraction and gas plants operator gasco in ruwais   uae  ,0.0
299,revenue from july to september grew 21 percent to euro 2 3 billion   the finnish company said thursday  ,1.0
300,operating profit fell to eur 35 4 mn from eur 68 8 mn in 2007   including vessel sales gain of eur 12 3 mn  ,-1.0
301,ruukki  s delivery volumes and selling prices showed favourable development and the company  s comparable net sales grew by 50   year on year to eur647m   ceo sakari tamminen said  ,1.0
302,prothious engineering   www prothious com   employs more than 1 000 and has a large portfolio of projects and an annual detailing capacity of more than 100 000 tonnes  ,0.0
303,the poorest index figure was given to finnish power company fortum   4 5  ,-1.0
304,london afx   uk and european brokers   recommendations issued today   as collated by afx news from a range of market sources  ,0.0
305,ruukki announced that it has signed an agreement with aker solutions of norway to supply 24 suction anchors in september 2010 from its kalajoki unit in finland  ,1.0
306,the production is to be liquidated before june 2009 and 325 employees loose their jobs  ,-1.0
307,revenue in the quarter fell 8 percent to   euro   2 4 billion compared to a year earlier  ,-1.0
308,the remaining amount will be funded through debt   the danish bank said  ,0.0
309,its other well known brands include fitness equipment maker precor and u s    based ball sports equipment maker wilson  ,0.0
310,in q1 of 2010   bank of   land  s net interest income increased from eur 9 1 mn to eur 9 7 mn  ,1.0
311,after the acquisition   basware  s preliminary pro forma net sales for 2005 amount to eur 52 6 mn   and preliminary pro forma operating profit amounts to eur 7 1 mn  ,0.0
312,ahlstrom corporation anne pirila director   financial communications distribution   helsinki stock exchange main media ahlstrom in brief ahlstrom is a leader in the development   manufacture and marketing of high performance fiber based materials  ,0.0
313,qualcomm estimated a first quarter profit between 46 and 50 cents a share   excluding certain items   below the analyst estimate of 61 cents a share  ,-1.0
314,the flagship will open this fall in manhattan  s flatiron district in the    toy building      at 200 fifth avenue  ,0.0
315,  for nordea   moving into the new headquarters signifies the beginning of a new era  ,1.0
316,motorola accounted for 11 5 percent of the south korean handset market as of the end of april   samsung held 55 percent and lg electronics 19 percent   according to korea based atlas research group  ,0.0
317,the value of the deal was not disclosed  ,0.0
318,finnish construction company yit corporation is planning to build about 200 high quality holiday homes near the tahko ski and spa resort   in finland  ,1.0
319,in q1 of 2009   the company  s operating loss totalled eur 0 3 mn   compared to a profit of eur 3 6 mn in q1 of 2008  ,-1.0
320,the store is located in poznan in a shopping center named pestka   the company added  ,0.0
321,solidium picked up tikkurila shares as a dividend at a book value of eur15  80 per share  ,0.0
322,operating profit rose to eur 4 7 mn from eur 3 6 mn  ,1.0
323,juha jordan   chief engineer at glaston   said one of the reasons for choosing vacon as a global ac drives supplier is that it has service and support centres in the same countries where glaston operates  ,1.0
324,finlan  s listed food industry company hkscan group controlled companies in the baltics improved revenues by eur 3 5 mn to eur 160 4 mn in 2010 from eur 156 9 mn in the year before  ,1.0
325,payment for acquired shares will be made in cash   and the price per share will be eur 1 plus an administration fee  ,0.0
326,delivery is expected to take place later this month  ,0.0
327,the value of the orders is about eur 70mn  ,0.0
328,the group  s 12 month operating profit grew 31 percent to 337 8 million euros  ,1.0
329,in addition   lehdentekijat oy will start producing a new membership magazine   viisas raha   wise money   for the association  ,1.0
330,the transaction is subject to a final agreement between the parties   approvals of their decision making bodies and approval by the finnish competition authority  ,0.0
331,maximum amount of terminations in finland is 40 employees   the company added  ,0.0
332,lassila   tikanoja  s operating profit excluding non recurring and imputed items for the second quarter was eur11  3 m   down from eur13  8 m a year ago  ,-1.0
333,most of the raw materials come from europe and the us and are paid in euros or us dollars   while sales take place in rubles  ,0.0
334,the layoffs were aimed at reaching an annual savings target of 1 5 billion euros   2 billion by the end of 2010  ,1.0
335,panostaja   headquartered in tampere   finland   is an investment company focusing on small and medium sized finnish companies operating in the traditional industries  ,0.0
336,operating profit improved by 27   to eur 579 8 mn from eur 457 2 mn in 2006  ,1.0
337,finnish oko bank has signed a cooperation agreement with raiffeisen concerning finnish companies   investments in russia  ,1.0
338,as a result of the share issue   the number of the company  s shares increases by 391 630 shares and the share capital by a total of eur 15 665 20  ,0.0
339,at the end of last week   protalix biotherapeutics inc   amex   plx   published a prospectus for a first offering on amex of about 5   of its share capital  ,0.0
340,measures will be launched immediately and are due to be finalized in the first quarter of 2010  ,0.0
341,both companies   existing investment plans will be coordinated  ,0.0
342,in july september 2008   yit  s net sales increased to eur 970 8 mn   compared to eur 906 8 mn in the corresponding period in 2007  ,1.0
343,trading under the name velta uk   a former uponor brand   the company has been uponor  s long term partner in supplying velta branded systems particularly for the commercial and industrial building sector in the uk and internationally  ,0.0
344,net sales fell by 5   from the previous accounting period  ,-1.0
345,operating profit for the three month period decreased from eur1  65 m while net sales increased from eur14  6 m   as compared to the corresponding period in 2005  ,-1.0
346,global covid 19 death toll exceeds 4 million  ,-1.0
347,castecka said the town hall would hold talks with other investors interested in the zone  ,0.0
